LAMMPS data file via write_data, version 23 Jun 2022, timestep = 2117

12067 atoms
3 atom types

0 100.8 xlo xhi
0 101.845 ylo yhi
-80 80 zlo zhi

Masses

1 12.0107
2 12.0107
3 1.00784

Atoms # atomic

4889 2 22.39694240396607 9.695936933364209 6.309466761383833 0 0 0
2 1 0.7608457668998467 1.2390764180909442 3.457636764326373 0 0 0
3 1 2.0655547323863233 1.2081673739391015 4.246301791401805 0 0 0
4 1 2.7372530139852755 0.03685354141544267 3.5276464497012268 0 0 0
5 1 0.04012802209881843 2.4540077047108606 3.845967969039689 0 0 0
6 1 0.7137598111521085 3.621860846227578 3.83110034624898 0 0 0
7 1 2.055338419898023 3.6290653477528623 3.7223681130169264 0 0 0
8 1 2.8207809094382936 2.382675375079379 3.6390937679198383 0 0 0
9 1 0.04019840798671765 4.787624340664438 3.862697058772512 0 0 0
10 1 0.7572223412843005 6.008927307822325 3.519365728703783 0 0 0
11 1 2.0831866064521494 6.029643557041732 4.229608137369761 0 0 0
12 1 2.826056105179399 4.871054167761936 3.618012275985192 0 0 0
7908 2 0.004435354311576648 4.833473557986251 6.228169287509696 1 0 0
170 1 4.916911867674689 1.250735610026073 3.6660513708370375 0 0 0
171 1 6.303837855043511 1.1758026679754232 4.242539299295813 0 0 0
173 1 4.182096524835046 2.4217011161346105 4.257522276145842 0 0 0
174 1 4.900331952849764 3.6272749758277683 3.742373310550271 0 0 0
175 1 6.305064408364428 3.6255966370026482 4.250914166362833 0 0 0
177 1 4.1866312820028355 4.8242719417269315 4.246791550462008 0 0 0
178 1 4.9027657422588415 6.044468054133067 3.740240230617745 0 0 0
179 1 6.302007930877556 6.054164173602308 4.250763597993736 0 0 0
8065 3 0.9560838124408094 1.3540997753016126 2.390905486613349 0 0 0
8066 3 2.666758098520395 0.14757349333785746 2.4455941466784425 0 0 0
8067 3 2.9603113904570035 2.226778665764667 2.5705754203721356 0 0 0
8068 3 0.9307546818955224 5.995243096820116 2.44323801205952 0 0 0
8069 3 2.9584069509262734 5.052514120945166 2.551751379877435 0 0 0
8142 3 5.00847125531587 1.4176581571591376 2.5930772488447045 0 0 0
8144 3 4.90277745025774 3.635688646945306 2.655348727774535 0 0 0
8146 3 4.918933945538127 6.033422420380944 2.6534777246137526 0 0 0
172 1 6.949572819482361 0.03840048625065244 3.503579713907413 0 0 0
176 1 7.009469050313253 2.4126944347180475 3.7465540469150542 0 0 0
180 1 7.001491990814763 4.843066330552838 3.7387783635650798 0 0 0
337 1 8.389493930929254 0.00684200476151791 3.7637908891032374 0 0 0
338 1 9.078115771010552 1.255523311189852 3.432896671418809 0 0 0
339 1 10.522406994498668 1.1651690300823565 3.6203436500098065 0 0 0
17 1 0.029574116762236747 9.688195282723468 3.8441554380534995 0 0 0
341 1 8.4488263304746 2.3922673047648453 4.228175948546402 0 0 0
342 1 9.065618749652293 3.633854446656357 3.6474967937125125 0 0 0
343 1 10.507865293409386 3.6228211635171887 3.852873801220886 0 0 0
344 1 11.259897068007438 2.42150881189856 3.468334297648954 0 0 0
345 1 8.412586805566974 4.837053217477767 4.2472243243311905 0 0 0
346 1 9.10137926542113 6.055626198648777 3.7430615693694573 0 0 0
347 1 10.495938495697475 6.0498513914733 4.256620863553953 0 0 0
348 1 11.21969822680724 4.888006125743328 3.6615323758727962 0 0 0
13 1 0.018919385135936422 7.237336869922779 3.82770267551511 0 0 0
509 1 12.552459979120082 2.3925178868865653 4.2552627630448585 0 0 0
513 1 12.584163500187032 4.83310346794631 4.268100153066171 0 0 0
8143 3 6.826665011717202 0.19770137893236575 2.431815258276071 0 0 0
8145 3 6.990153226444916 2.436135498501606 2.6602381377442 0 0 0
8147 3 6.991975274280835 4.849213521195547 2.6518542336943014 0 0 0
8226 3 8.919152878544299 1.4448782725489326 2.3708672299229065 0 0 0
8227 3 8.888219041408751 3.656426776733744 2.573702293258484 0 0 0
8228 3 11.4828929499711 2.5136937196876867 2.404834363583906 0 0 0
8229 3 9.10276524866622 6.060985280543821 2.6560576376842246 0 0 0
8230 3 11.312093897603232 5.04526112322727 2.5879553061560205 0 0 0
506 1 13.28499319134154 1.2264232456261506 3.66580878012094 0 0 0
507 1 14.67141653685706 1.1717425802203365 4.250535284233069 0 0 0
508 1 15.338842455208432 0.042690549163768035 3.517990760430856 0 0 0
510 1 13.285562124263732 3.625425496076373 3.763246762533494 0 0 0
511 1 14.684788597089732 3.6233161430783123 4.269336221061427 0 0 0
512 1 15.382725322729263 2.4127060424535403 3.756862190000871 0 0 0
514 1 13.296156730575836 6.0484990820573 3.758739353687117 0 0 0
515 1 14.695357268830715 6.053022950060423 4.266359505128659 0 0 0
516 1 15.388265915210173 4.836718373867811 3.753118068211931 0 0 0
21 1 0.015231541729779289 12.13189954656402 3.840345240590905 0 0 0
674 1 17.504666173728165 1.2498530239129106 3.6585289515398194 0 0 0
675 1 18.88610816767653 1.1802764567478812 4.245299983495178 0 0 0
677 1 16.78344301104878 2.4079695429931256 4.260160608794044 0 0 0
678 1 17.48644533449439 3.633056282633464 3.7503926618294017 0 0 0
679 1 18.89090713480348 3.632344625566436 4.258553176098095 0 0 0
681 1 16.78865235065269 4.8414744115889325 4.264424237357503 0 0 0
682 1 17.48966651746391 6.050208443555286 3.7512273838993906 0 0 0
683 1 18.90560219525767 6.0601573748801565 4.254376791046806 0 0 0
8308 3 13.385186398527082 1.3916989649557352 2.5935483551891734 0 0 0
8309 3 15.24738029959637 0.21130313808558934 2.444682367671499 0 0 0
